ID;Nome;Sobrenome;Cidade;Estado;Data_Nascimento;Setor;Estado_Civil;Salario
179;Buffy;Wheeler;Guarulhos;São Paulo;27/01/91;Suporte Técnico;Viúvo;R$5,919
8;Evelyn;Mckenzie;São Gonçalo;Rio de Janeiro;16/07/12;Marketing;Divorciado;R$8,560
581;Joseph;Terrell;Contagem;MG;05/09/67;Serviço ao Cliente;Solteiro;R$9,155
870;Grady;Huber;Uberlândia;MG;10/03/66;Gerenciamento;Viúvo;R$8,825
337;Steel;Atkins;Salvador;Bahia;17/09/76;Financeiro;Divorciado;R$5,517
585;Leilani;Fitzgerald;Diadema;SP;10/02/03;Recursos Humanos;Viúvo;R$7,671
299;Ashely;Wilkins;Olinda;PE;24/08/71;Vendas;Solteiro;R$7,336
804;Camille;Wyatt;Lauro de Freitas;Bahia;24/08/63;Relações Públicas;Solteiro;R$7,638
26;Wynne;Pittman;São Gonçalo;Rio de Janeiro;29/01/48;Recursos Humanos;Divorciado;R$7,923
679;Margaret;Ochoa;Contagem;MG;21/09/03;Vendas;Casado;R$9,137
903;Lewis;Hardin;Luziânia;GO;05/11/10;Suporte Técnico;Solteiro;R$5,346
876;Wesley;Lewis;Mogi das Cruzes;SP;25/09/97;Jurídico;Solteiro;R$7,788
980;Mikayla;Mccall;Nova Iguaçu;RJ;06/04/88;Suporte Técnico;Divorciado;R$5,978
686;Serina;William;São Gonçalo;Rio de Janeiro;20/06/55;Recursos Humanos;Divorciado;R$7,660
449;Germane;Emerson;Uberlândia;Minas Gerais;20/05/16;Serviço ao Cliente;Casado;R$9,377
142;Victoria;Rojas;Belo Horizonte;Minas Gerais;28/05/63;Recursos Humanos;Casado;R$9,349
316;Melvin;Oneil;Mogi das Cruzes;SP;31/05/52;Relações Públicas;Casado;R$6,118
162;Hop;Norris;Açailândia;MA;29/04/65;Serviço ao Cliente;Solteiro;R$5,335
806;Althea;Carver;São João de Meriti;Rio de Janeiro;19/04/32;Recursos Humanos;Divorciado;R$6,915
466;Reece;Ross;Itabuna;BA;12/07/84;Pesquisa e Desenvolvimento;Divorciado;R$5,238
899;Fiona;Klein;Cabo de Santo Agostinho;Pernambuco;19/10/55;Financeiro;Solteiro;R$9,215
997;Cynthia;Mccoy;Jundiaí;São Paulo;12/04/05;Recursos Humanos;Casado;R$6,874
458;Alea;Burton;Maracanaú;Ceará;25/07/96;Pesquisa e Desenvolvimento;Viúvo;R$7,849
2;Leslie;Mccray;Ribeirão das Neves;MG;03/10/92;Vendas;Divorciado;R$9,636
993;Xavier;Frederick;Ilhéus;BA;19/06/92;Pesquisa e Desenvolvimento;Divorciado;R$7,033
121;Holmes;Briggs;Camaçari;BA;21/10/62;Marketing;Solteiro;R$7,876
791;Serina;Mcfadden;Anápolis;Goiás;05/06/03;Recursos Humanos;Divorciado;R$7,632
14;Molly;Higgins;Blumenau;Santa Catarina;07/06/48;Jurídico;Viúvo;R$8,970
181;Hop;Tyson;Campinas;São Paulo;21/01/56;Vendas;Divorciado;R$7,949
665;Kalia;Maynard;Águas Lindas de Goiás;Goiás;19/03/52;Recursos Humanos;Casado;R$7,623
855;Grant;Mccarthy;Duque de Caxias;RJ;23/12/72;Pesquisa e Desenvolvimento;Viúvo;R$8,674
434;Nathan;Mcbride;João Pessoa;Paraíba;19/01/32;Recursos Humanos;Divorciado;R$5,771
188;Erich;Nunez;Rio Verde;Goiás;31/08/86;Serviço ao Cliente;Viúvo;R$8,304
837;Porter;Mcclain;Olinda;Pernambuco;01/09/14;Relações Públicas;Divorciado;R$7,668
339;Charlotte;Hewitt;Londrina;Paraná;17/06/69;Gerenciamento;Casado;R$7,188
150;Coby;Bates;Divinópolis;MG;25/12/99;Gerenciamento;Divorciado;R$6,924
938;Kylee;Chan;Anápolis;Goiás;21/12/01;Serviço ao Cliente;Solteiro;R$9,976
64;Mechelle;Cameron;Guarulhos;SP;29/09/12;Pesquisa e Desenvolvimento;Viúvo;R$8,481
558;Quentin;Ramirez;São João de Meriti;Rio de Janeiro;11/06/17;Gerenciamento;Solteiro;R$8,542
359;Chadwick;Estes;Porto Alegre;RS;07/04/69;Gerenciamento;Casado;R$8,788
786;Rahim;Sanders;Osasco;SP;18/05/15;Pesquisa e Desenvolvimento;Casado;R$5,520
840;Clinton;Meadows;Guarulhos;SP;10/08/47;Gerenciamento;Casado;R$5,824
453;Denton;England;Montes Claros;MG;16/02/63;Recursos Humanos;Viúvo;R$7,671
65;Amy;Padilla;Santa Maria;Rio Grande do Sul;06/05/70;Financeiro;Casado;R$7,544
568;Lance;Woods;Carapicuíba;SP;08/05/06;Gerenciamento;Viúvo;R$6,902
955;Erich;Walter;Petrópolis;Rio de Janeiro;12/05/42;Vendas;Casado;R$8,648
9;Martha;Kaufman;Ribeirão Preto;SP;10/01/60;Marketing;Divorciado;R$6,386
293;Denton;Norris;Crato;Ceará;05/02/08;Serviço ao Cliente;Casado;R$8,985
185;Naomi;Cain;Olinda;PE;24/08/79;Serviço ao Cliente;Casado;R$9,745
569;Brenden;Beard;Belford Roxo;Rio de Janeiro;18/10/12;Serviço ao Cliente;Divorciado;R$8,122
556;Kimberly;Hopper;Jaboatão dos Guararapes;PE;09/08/87;Marketing;Solteiro;R$9,565
124;Ciaran;Lloyd;Niterói;RJ;28/07/33;Gerenciamento;Divorciado;R$5,957
922;Thaddeus;Benson;Curitiba;PR;01/02/09;Marketing;Solteiro;R$9,108
291;Callie;Ayala;Belém;Pará;07/09/05;Marketing;Viúvo;R$5,647
801;August;Mccormick;Divinópolis;Minas Gerais;05/08/53;Marketing;Casado;R$5,863
349;Hillary;Rose;Paço do Lumiar;MA;02/11/03;Relações Públicas;Divorciado;R$9,154
418;MacKensie;Tucker;Gravataí;Rio Grande do Sul;12/02/70;Vendas;Casado;R$6,737
776;Sheila;Horne;Diadema;São Paulo;06/04/44;Relações Públicas;Viúvo;R$8,083
100;Carlos;Mullins;Campinas;São Paulo;21/02/64;Pesquisa e Desenvolvimento;Casado;R$6,633
694;Herman;Browning;Montes Claros;MG;05/07/36;Suporte Técnico;Viúvo;R$6,660
69;Ocean;Crosby;Piracicaba;São Paulo;29/03/92;Marketing;Divorciado;R$6,550
575;Henry;James;Ribeirão Preto;São Paulo;24/03/05;Pesquisa e Desenvolvimento;Casado;R$5,816
687;Drake;Allen;Ilhéus;Bahia;25/04/61;Gerenciamento;Solteiro;R$9,147
465;Guinevere;Stephens;Canoas;Rio Grande do Sul;17/06/48;Recursos Humanos;Casado;R$6,590
414;Alika;Reese;Jundiaí;São Paulo;01/09/80;Gerenciamento;Divorciado;R$9,551
763;Willa;Gonzalez;Caucaia;Ceará;06/07/00;Marketing;Divorciado;R$8,648
103;Alvin;Noel;Valparaíso de Goiás;Goiás;25/02/64;Suporte Técnico;Divorciado;R$7,621
342;Christen;Larson;Mauá;SP;30/04/44;Pesquisa e Desenvolvimento;Divorciado;R$7,451
880;Isaac;Craig;Aparecida de Goiânia;GO;20/03/17;Serviço ao Cliente;Casado;R$8,972
224;Marah;Gill;Porto Alegre;RS;30/07/74;Serviço ao Cliente;Casado;R$9,837
6;Octavius;Conrad;Sete Lagoas;MG;01/11/88;Vendas;Casado;R$5,099
441;Shannon;Macdonald;São João de Meriti;RJ;08/02/93;Relações Públicas;Casado;R$6,399
146;Tanek;Sweeney;Camaçari;BA;15/01/58;Serviço ao Cliente;Viúvo;R$8,811
965;Seth;Knapp;Santa Maria;Rio Grande do Sul;14/02/49;Gerenciamento;Casado;R$5,749
32;Wanda;Frederick;Divinópolis;Minas Gerais;17/09/59;Pesquisa e Desenvolvimento;Casado;R$8,089
401;Melvin;Emerson;Piracicaba;São Paulo;18/02/95;Gerenciamento;Solteiro;R$6,708
968;Trevor;Mcbride;Ribeirão Preto;São Paulo;07/06/59;Relações Públicas;Casado;R$9,227
571;Zephr;Pate;Ilhéus;BA;01/09/94;Jurídico;Divorciado;R$6,689
817;Kimberley;Blackwell;Contagem;Minas Gerais;13/02/79;Financeiro;Divorciado;R$5,346
643;Unity;Leach;Paulista;PE;21/07/08;Vendas;Viúvo;R$8,272
369;Whilemina;Wise;Gravataí;Rio Grande do Sul;06/09/48;Marketing;Divorciado;R$7,367
400;Sydnee;Gibbs;Itabuna;Bahia;24/03/39;Financeiro;Divorciado;R$6,265
764;Thaddeus;Gould;Jundiaí;São Paulo;09/06/94;Recursos Humanos;Viúvo;R$8,042
315;Halla;Snow;Ribeirão Preto;São Paulo;24/02/82;Marketing;Solteiro;R$6,372
530;Chaney;Fleming;Divinópolis;Minas Gerais;21/09/53;Suporte Técnico;Casado;R$8,473
782;MacKenzie;Garza;Lauro de Freitas;Bahia;01/06/10;Marketing;Casado;R$7,107
402;Emerald;Graham;Rio de Janeiro;Rio de Janeiro;09/07/61;Vendas;Viúvo;R$6,637
176;Maxwell;Leblanc;Cascavel;PR;31/07/90;Suporte Técnico;Divorciado;R$9,754
900;Darrel;Guzman;Santa Maria;Rio Grande do Sul;06/12/42;Recursos Humanos;Solteiro;R$9,737
451;Kiona;Maxwell;Petrópolis;Rio de Janeiro;21/03/99;Recursos Humanos;Divorciado;R$9,059
87;Yasir;Cole;Itajaí;Santa Catarina;29/05/97;Vendas;Viúvo;R$8,596
265;Rogan;Rosales;Rio de Janeiro;Rio de Janeiro;06/08/35;Recursos Humanos;Viúvo;R$8,204
901;Ori;Stark;Maranguape;Ceará;27/10/93;Jurídico;Casado;R$7,192
992;Hedy;Logan;Paranaguá;Paraná;17/08/85;Serviço ao Cliente;Divorciado;R$9,325
90;Hedley;Shepherd;Marabá;PA;09/12/68;Marketing;Viúvo;R$5,242
235;Kylan;Gonzales;Sete Lagoas;Minas Gerais;12/02/04;Gerenciamento;Divorciado;R$6,277
50;Colorado;Bird;Barra do Corda;MA;22/10/50;Vendas;Solteiro;R$5,868
174;Kenyon;Wright;Guarulhos;São Paulo;12/08/09;Vendas;Divorciado;R$8,972
644;Hasad;Scott;Niterói;Rio de Janeiro;29/08/00;Gerenciamento;Casado;R$9,341
450;Levi;Copeland;Uberaba;MG;09/07/46;Gerenciamento;Divorciado;R$5,455
563;Shea;Young;Mauá;São Paulo;15/08/82;Financeiro;Solteiro;R$5,081
99;Hadley;Mercer;Uberaba;Minas Gerais;20/02/56;Recursos Humanos;Solteiro;R$7,855
966;Ayanna;Roth;Juazeiro do Norte;Ceará;24/05/10;Recursos Humanos;Divorciado;R$6,099
476;Jacqueline;Hines;Guarulhos;SP;21/08/85;Jurídico;Casado;R$5,290
945;Laura;Burke;Caxias do Sul;Rio Grande do Sul;20/11/70;Marketing;Casado;R$8,246
352;Travis;Weaver;Luziânia;GO;02/11/80;Relações Públicas;Divorciado;R$8,286
599;Illiana;Carpenter;Uberlândia;MG;01/02/55;Financeiro;Viúvo;R$5,729
467;Sacha;Head;Timon;MA;02/07/34;Relações Públicas;Casado;R$8,407
933;Halee;Harrison;Guarapuava;Paraná;13/06/65;Gerenciamento;Divorciado;R$6,686
463;Reece;Mueller;Betim;MG;12/12/37;Serviço ao Cliente;Casado;R$6,009
332;Shay;Carver;Cametá;PA;03/07/51;Suporte Técnico;Viúvo;R$6,043
41;Kasimir;Donaldson;Porto Alegre;Rio Grande do Sul;06/06/01;Vendas;Viúvo;R$8,267
128;Logan;Johns;Criciúma;Santa Catarina;11/02/05;Relações Públicas;Viúvo;R$6,873
721;Brendan;Hines;Sete Lagoas;MG;07/05/11;Serviço ao Cliente;Casado;R$7,608
101;Timothy;Burns;Rio Verde;GO;18/07/83;Relações Públicas;Casado;R$8,601
826;Heather;Boyle;Lauro de Freitas;BA;14/05/53;Suporte Técnico;Casado;R$8,111
827;Vladimir;Stafford;Gravataí;RS;04/01/08;Gerenciamento;Solteiro;R$5,879
1;Erich;Matthews;Caxias do Sul;Rio Grande do Sul;21/01/15;Jurídico;Solteiro;R$5,765
768;Venus;Glenn;Juazeiro;BA;10/07/34;Gerenciamento;Solteiro;R$5,270
372;Ina;Chavez;São Gonçalo;RJ;09/07/49;Gerenciamento;Divorciado;R$6,807
78;Carl;Jacobs;Sete Lagoas;MG;03/03/73;Vendas;Viúvo;R$7,663
972;Nichole;Franks;Ribeirão das Neves;MG;30/01/71;Recursos Humanos;Solteiro;R$7,219
228;Elizabeth;Pennington;Guarulhos;SP;25/03/39;Jurídico;Solteiro;R$7,267
559;Serina;Oneill;Blumenau;Santa Catarina;17/08/84;Jurídico;Viúvo;R$5,388
137;Rajah;Alexander;Carapicuíba;São Paulo;04/10/35;Vendas;Casado;R$8,651
376;Eve;Francis;Goiânia;GO;18/03/33;Recursos Humanos;Casado;R$9,549
859;Hashim;Salinas;Itajaí;SC;06/01/85;Gerenciamento;Casado;R$9,252
906;Yvette;Galloway;Parauapebas;Pará;06/01/45;Jurídico;Viúvo;R$7,530
589;Jamalia;Hamilton;Governador Valadares;Minas Gerais;03/05/91;Financeiro;Casado;R$6,782
341;Hanae;Branch;Canoas;RS;07/08/76;Marketing;Divorciado;R$5,616
281;Martin;Fuentes;Gravataí;Rio Grande do Sul;04/05/49;Serviço ao Cliente;Divorciado;R$7,572
408;Doris;Petersen;Belford Roxo;RJ;20/12/61;Pesquisa e Desenvolvimento;Viúvo;R$8,267
261;Vaughan;Wheeler;Vitória da Conquista;BA;03/07/63;Suporte Técnico;Divorciado;R$9,571
810;Dylan;Bartlett;Piracicaba;São Paulo;28/06/02;Financeiro;Divorciado;R$6,278
86;Catherine;Bonner;Diadema;São Paulo;15/07/45;Recursos Humanos;Solteiro;R$8,309
860;Cara;Travis;Criciúma;SC;21/02/81;Gerenciamento;Solteiro;R$5,246
215;Lesley;Barber;Diadema;São Paulo;29/04/95;Suporte Técnico;Divorciado;R$7,386
729;Denton;Hess;Carapicuíba;São Paulo;21/12/05;Recursos Humanos;Casado;R$8,577
640;Velma;Mathews;Cascavel;PR;07/02/96;Relações Públicas;Viúvo;R$9,187
246;Carson;Reynolds;Rio de Janeiro;Rio de Janeiro;10/09/69;Financeiro;Solteiro;R$6,704
134;Michael;Winters;Blumenau;SC;14/12/91;Financeiro;Viúvo;R$5,801
201;Veda;Hester;Crato;CE;02/02/97;Gerenciamento;Divorciado;R$8,053
905;Neil;Farrell;Maracanaú;Ceará;01/03/94;Financeiro;Solteiro;R$9,240
489;Kylynn;Bradley;Sobral;Ceará;25/03/46;Suporte Técnico;Casado;R$6,666
567;Eagan;Camacho;Luziânia;Goiás;11/04/82;Pesquisa e Desenvolvimento;Casado;R$6,807
823;Sebastian;Wise;Campinas;SP;03/05/31;Serviço ao Cliente;Viúvo;R$8,224
4;Abdul;Warren;Nova Iguaçu;RJ;02/06/67;Gerenciamento;Casado;R$7,724
409;Brendan;Byers;Cabo de Santo Agostinho;Pernambuco;10/03/41;Relações Públicas;Solteiro;R$7,624
628;Aquila;Ortiz;Governador Valadares;Minas Gerais;01/08/67;Jurídico;Viúvo;R$5,057
834;May;Velazquez;Gravataí;Rio Grande do Sul;26/12/56;Serviço ao Cliente;Viúvo;R$9,875
990;Adam;Strong;Ribeirão Preto;São Paulo;02/01/87;Relações Públicas;Casado;R$6,296
45;Zephania;Fischer;Bayeux;PB;20/09/69;Suporte Técnico;Viúvo;R$6,966
954;Benjamin;Scott;Porto Alegre;RS;19/03/80;Marketing;Divorciado;R$7,483
853;Brian;Chase;Bayeux;PB;09/07/12;Gerenciamento;Viúvo;R$8,309
882;Tana;Moses;Maringá;Paraná;26/08/44;Jurídico;Casado;R$5,759
220;Bernard;Mccall;Nova Iguaçu;Rio de Janeiro;16/12/31;Marketing;Solteiro;R$8,427
511;Harding;Williamson;Petrolina;Pernambuco;06/09/76;Suporte Técnico;Divorciado;R$9,750
